date,cycle,chrono,program,unused,timeDelta
04/19/2022 19:38,TASK,69432,E_MOVE_MEAS_ZONE,0,26584
04/19/2022 19:39,TASK,96016,E_BMGETPOS,0,6672
04/19/2022 19:39,TASK,102688,E_ISRBTHOME,0,4536
04/19/2022 19:39,TASK,107224,E_BMMOVEV1,0,7840
04/19/2022 19:39,TASK,115064,E_CONVS,0,4840
04/19/2022 19:39,TASK,119904,E_BMGETPOS,0,4520
04/19/2022 19:39,TASK,124424,JB_B29029_1,0,4696
04/19/2022 19:39,TASK,129120,E_LASERGETMEAS,0,5920
04/19/2022 19:40,TASK,135040,JB_B29029_1,0,4624
04/19/2022 19:40,TASK,139664,E_LASERGETMEAS,0,4744
04/19/2022 19:40,TASK,144408,JB_B29029_1,0,4736
04/19/2022 19:40,TASK,149144,E_LASERGETMEAS,0,6360
04/19/2022 19:40,TASK,155504,JB_B29029_1,0,6272
04/19/2022 19:40,TASK,161776,E_LASERGETMEAS,0,6352
04/19/2022 19:40,TASK,168128,JB_B29029_1,0,4504
04/19/2022 19:40,TASK,172632,E_LASERGETMEAS,0,4808
04/19/2022 19:40,TASK,177440,JB_B29029_1,0,7456
04/19/2022 19:40,TASK,184896,E_PLASMA_OFF,0,4648
04/19/2022 19:40,TASK,189544,JB_B29029_1,0,8504
04/19/2022 19:41,TASK,198048,E_PLASMA_OFF,0,5016
04/19/2022 19:41,TASK,203064,JB_B29029_1,0,5392
04/19/2022 19:41,TASK,208456,E_PLASMA_ON,0,4776
04/19/2022 19:41,TASK,213232,JB_B29029_1,0,8192
04/19/2022 19:41,TASK,221424,E_PLASMA_OFF,0,4728
04/19/2022 19:41,TASK,226152,JB_B29029_1,0,5256
04/19/2022 19:41,TASK,231408,E_FINDEDGEMV3,0,6888
04/19/2022 19:41,TASK,238296,E_MEASV2,0,4840
04/19/2022 19:41,TASK,243136,JB_B29029_1,0,5944
04/19/2022 19:41,TASK,249080,E_PLASMA_SET,0,6032
04/19/2022 19:42,TASK,255112,E_FINDEDGEMV3,0,6592
04/19/2022 19:42,TASK,261704,JB_B29029_1,0,7272
04/19/2022 19:42,TASK,268976,E_PLASMA_OFF,0,4664
04/19/2022 19:42,TASK,273640,JB_B29029_1,0,4832
04/19/2022 19:42,TASK,278472,E_HOLDERS,0,4808
04/19/2022 19:42,TASK,283280,E_BMMOVEV1,0,51720
04/19/2022 19:43,TASK,335000,E_CONVS,0,4728
04/19/2022 19:43,TASK,339728,E_BMGETPOS,0,4808
04/19/2022 19:43,TASK,344536,E_HOLDERS,0,4624
04/19/2022 19:43,TASK,349160,E_MEASMOVEBM,0,4720
04/19/2022 19:43,TASK,353880,JB_B29029_1,0,4976
04/19/2022 19:43,TASK,358856,E_LASERGETMEAS,0,5752
04/19/2022 19:43,TASK,364608,JB_B29029_1,0,4896
04/19/2022 19:43,TASK,369504,E_LASERGETMEAS,0,5048
04/19/2022 19:44,TASK,374552,JB_B29029_1,0,4688
04/19/2022 19:44,TASK,379240,E_LASERGETMEAS,0,6208
04/19/2022 19:44,TASK,385448,JB_B29029_1,0,4664
04/19/2022 19:44,TASK,390112,E_LASERGETMEAS,0,6368
04/19/2022 19:44,TASK,396480,JB_B29029_1,0,4912
04/19/2022 19:44,TASK,401392,E_LASERGETMEAS,0,6296
04/19/2022 19:44,TASK,407688,JB_B29029_1,0,4848
04/19/2022 19:44,TASK,412536,E_PLASMA_ON,0,5064
04/19/2022 19:44,TASK,417600,E_PLASMA_OFF,0,5064
04/19/2022 19:44,TASK,422664,JB_B29029_1,0,8040
04/19/2022 19:44,TASK,430704,E_PLASMA_OFF,0,4992
04/19/2022 19:45,TASK,435696,JB_B29029_1,0,4912
04/19/2022 19:45,TASK,440608,E_PLASMA_ON,0,4736
04/19/2022 19:45,TASK,445344,JB_B29029_1,0,9152
04/19/2022 19:45,TASK,454496,E_PLASMA_OFF,0,4616
04/19/2022 19:45,TASK,459112,JB_B29029_1,0,5800
04/19/2022 19:45,TASK,464912,E_FINDEDGEMV3,0,6088
04/19/2022 19:45,TASK,471000,JB_B29029_1,0,7304
04/19/2022 19:45,TASK,478304,E_PLASMA_OFF,0,4736
04/19/2022 19:45,TASK,483040,JB_B29029_1,0,5824
04/19/2022 19:45,TASK,488864,E_FINDEDGEV3,0,5624
04/19/2022 19:46,TASK,494488,JB_B29029_1,0,7120
04/19/2022 19:46,TASK,501608,E_PLASMA_OFF,0,4512
04/19/2022 19:46,TASK,506120,E_HOLDERS,0,4304
04/19/2022 19:46,TASK,510424,E_ENDCYCLE,0,9816
04/19/2022 19:46,TASK,520240,E_CONVS,0,4480
04/19/2022 19:46,END,524720,RSR0003,,4424
04/19/2022 19:46,TASK,529144,RSR0003,0,0
04/19/2022 19:54,STARTED,0,RSR0003,,26384
04/19/2022 19:54,TASK,26384,E_BMLOAD,0,21424
04/19/2022 19:55,TASK,47808,E_CONVS,0,4464
04/19/2022 19:55,TASK,52272,E_BMLOAD,0,15704
04/19/2022 19:55,TASK,67976,E_CLAMP2_IN,0,4416
04/19/2022 19:55,TASK,72392,E_MOVE_MEAS_ZONE,0,26856
04/19/2022 19:55,TASK,99248,E_BMGETPOS,0,6600
04/19/2022 19:56,TASK,105848,E_ISRBTHOME,0,4528
04/19/2022 19:56,TASK,110376,E_BMMOVEV1,0,7888
04/19/2022 19:56,TASK,118264,E_CONVS,0,4416
04/19/2022 19:56,TASK,122680,E_BMGETPOS,0,4360
04/19/2022 19:56,TASK,127040,JB_B29030_1,0,4592
04/19/2022 19:56,TASK,131632,E_LASERGETMEAS,0,5856
04/19/2022 19:56,TASK,137488,JB_B29030_1,0,4408
04/19/2022 19:56,TASK,141896,E_LASERGETMEAS,0,4656
04/19/2022 19:56,TASK,146552,JB_B29030_1,0,4976
04/19/2022 19:56,TASK,151528,E_LASERGETMEAS,0,6304
04/19/2022 19:56,TASK,157832,JB_B29030_1,0,6536
04/19/2022 19:57,TASK,164368,E_LASERGETMEAS,0,4176
04/19/2022 19:57,TASK,168544,JB_B29030_1,0,4576
04/19/2022 19:57,TASK,173120,E_LASERGETMEAS,0,4200
04/19/2022 19:57,TASK,177320,JB_B29030_1,0,4584
04/19/2022 19:57,TASK,181904,E_PLASMA_ON,0,4616
04/19/2022 19:57,TASK,186520,JB_B29030_1,0,7032
04/19/2022 19:57,TASK,193552,E_PLASMA_OFF,0,4688
04/19/2022 19:57,TASK,198240,JB_B29030_1,0,8448
04/19/2022 19:57,TASK,206688,E_PLASMA_OFF,0,4464
04/19/2022 19:57,TASK,211152,E_PLASMA_ON,0,4392
04/19/2022 19:57,TASK,215544,JB_B29030_1,0,7760
04/19/2022 19:58,TASK,223304,E_PLASMA_OFF,0,4840
04/19/2022 19:58,TASK,228144,JB_B29030_1,0,5232
04/19/2022 19:58,TASK,233376,E_FINDEDGEMV3,0,6320
04/19/2022 19:58,TASK,239696,E_MEASV2,0,4984
04/19/2022 19:58,TASK,244680,JB_B29030_1,0,5808
04/19/2022 19:58,TASK,250488,E_PLASMA_SET,0,5784
04/19/2022 19:58,TASK,256272,E_FINDEDGEMV3,0,7232
04/19/2022 19:58,TASK,263504,E_MEASV2,0,5152
04/19/2022 19:58,TASK,268656,JB_B29030_1,0,7672
04/19/2022 19:58,TASK,276328,E_ISRBTHOME,0,4928
04/19/2022 19:58,TASK,281256,E_BMMOVEV1,0,51584
04/19/2022 19:59,TASK,332840,E_CONVS,0,4744
04/19/2022 19:59,TASK,337584,E_BMGETPOS,0,4688
04/19/2022 20:00,TASK,342272,E_HOLDERS,0,4912
04/19/2022 20:00,TASK,347184,JB_B29030_1,0,4784
04/19/2022 20:00,TASK,351968,E_LASERGETMEAS,0,6672
04/19/2022 20:00,TASK,358640,JB_B29030_1,0,4720
04/19/2022 20:00,TASK,363360,E_LASERGETMEAS,0,6168
04/19/2022 20:00,TASK,369528,JB_B29030_1,0,5048
04/19/2022 20:00,TASK,374576,E_LASERGETMEAS,0,5192
04/19/2022 20:00,TASK,379768,JB_B29030_1,0,4944
04/19/2022 20:00,TASK,384712,E_PLASMA_SET,0,4776
04/19/2022 20:00,TASK,389488,JB_B29030_1,0,7968
04/19/2022 20:00,TASK,397456,E_PLASMA_OFF,0,4920
04/19/2022 20:01,TASK,402376,JB_B29030_1,0,8184
04/19/2022 20:01,TASK,410560,E_PLASMA_OFF,0,5256
04/19/2022 20:01,TASK,415816,JB_B29030_1,0,7872
04/19/2022 20:01,TASK,423688,E_PLASMA_OFF,0,4976
04/19/2022 20:01,TASK,428664,E_HOLDERS,0,4912
04/19/2022 20:01,TASK,433576,E_BMMOVEV1,0,10584
04/19/2022 20:01,TASK,444160,E_CONVS,0,4880
04/19/2022 20:01,TASK,449040,E_BMGETPOS,0,4760
04/19/2022 20:01,TASK,453800,E_HOLDERS,0,4872
04/19/2022 20:01,TASK,458672,E_MEASMOVEBM,0,4768
04/19/2022 20:02,TASK,463440,JB_B29030_1,0,4960
04/19/2022 20:02,TASK,468400,E_LASERGETMEAS,0,5600
04/19/2022 20:02,TASK,474000,JB_B29030_1,0,4960
04/19/2022 20:02,TASK,478960,E_LASERGETMEAS,0,6384
04/19/2022 20:02,TASK,485344,JB_B29030_1,0,4568
04/19/2022 20:02,TASK,489912,E_LASERGETMEAS,0,5288
04/19/2022 20:02,TASK,495200,JB_B29030_1,0,6408
04/19/2022 20:02,TASK,501608,E_LASERGETMEAS,0,6440
04/19/2022 20:02,TASK,508048,JB_B29030_1,0,5432
04/19/2022 20:02,TASK,513480,E_LASERGETMEAS,0,4632
04/19/2022 20:02,TASK,518112,JB_B29030_1,0,6744
04/19/2022 20:03,TASK,524856,E_PLASMA_OFF,0,5088
04/19/2022 20:03,TASK,529944,JB_B29030_1,0,8080
04/19/2022 20:03,TASK,538024,E_PLASMA_OFF,0,5048
04/19/2022 20:03,TASK,543072,JB_B29030_1,0,4944
04/19/2022 20:03,TASK,548016,E_PLASMA_ON,0,4992
04/19/2022 20:03,TASK,553008,JB_B29030_1,0,8720
04/19/2022 20:03,TASK,561728,E_PLASMA_OFF,0,4976
04/19/2022 20:03,TASK,566704,JB_B29030_2,0,5224
04/19/2022 20:03,TASK,571928,E_FINDEDGEMV3,0,6472
04/19/2022 20:03,TASK,578400,E_MEASV2,0,4888
04/19/2022 20:04,TASK,583288,JB_B29030_2,0,6288
04/19/2022 20:04,TASK,589576,E_PLASMA_SET,0,5448
04/19/2022 20:04,TASK,595024,E_FINDEDGEMV3,0,7016
04/19/2022 20:04,TASK,602040,JB_B29030_2,0,7288
04/19/2022 20:04,TASK,609328,E_PLASMA_OFF,0,4560
04/19/2022 20:04,TASK,613888,E_HOLDERS,0,4648
04/19/2022 20:04,TASK,618536,E_ENDCYCLE,0,9536
04/19/2022 20:04,TASK,628072,E_CONVS,0,4520
04/19/2022 20:04,TASK,632592,RSR0003,0,20952
04/19/2022 20:05,PAUSED,653544,RSR0003,,0
04/19/2022 20:30,STARTED,0,RSR0003,,19056
04/19/2022 20:30,TASK,19056,E_BMLOAD,0,21904
04/19/2022 20:30,TASK,40960,E_CONVS,0,4544
04/19/2022 20:30,TASK,45504,E_BMLOAD,0,16368
04/19/2022 20:31,TASK,61872,E_CLAMP2_IN,0,4560
04/19/2022 20:31,TASK,66432,E_MOVE_MEAS_ZONE,0,26856
04/19/2022 20:31,TASK,93288,E_BMGETPOS,0,6400
04/19/2022 20:31,TASK,99688,E_ISRBTHOME,0,4824
04/19/2022 20:31,TASK,104512,E_BMMOVEV1,0,7960
04/19/2022 20:31,TASK,112472,E_CONVS,0,4440
04/19/2022 20:31,TASK,116912,E_BMGETPOS,0,4600
04/19/2022 20:32,TASK,121512,JB_B29027_1,0,4840
04/19/2022 20:32,TASK,126352,E_LASERGETMEAS,0,6168
04/19/2022 20:32,TASK,132520,JB_B29027_1,0,4696
04/19/2022 20:32,TASK,137216,E_LASERGETMEAS,0,4696
04/19/2022 20:32,TASK,141912,JB_B29027_1,0,4400
04/19/2022 20:32,TASK,146312,E_LASERGETMEAS,0,4664
04/19/2022 20:32,TASK,150976,JB_B29027_1,0,8808
04/19/2022 20:32,TASK,159784,E_LASERGETMEAS,0,4408
04/19/2022 20:32,TASK,164192,JB_B29027_1,0,4592
04/19/2022 20:32,TASK,168784,E_LASERGETMEAS,0,4568
04/19/2022 20:32,TASK,173352,JB_B29027_1,0,4720
04/19/2022 20:33,TASK,178072,E_PLASMA_ON,0,4488
04/19/2022 20:33,TASK,182560,JB_B29027_1,0,7376
04/19/2022 20:33,TASK,189936,E_PLASMA_OFF,0,4944
04/19/2022 20:33,TASK,194880,JB_B29027_1,0,8312
04/19/2022 20:33,TASK,203192,E_PLASMA_OFF,0,4496
04/19/2022 20:33,TASK,207688,E_PLASMA_ON,0,4672
04/19/2022 20:33,TASK,212360,JB_B29027_1,0,6712
04/19/2022 20:33,TASK,219072,E_PLASMA_OFF,0,4488
04/19/2022 20:33,TASK,223560,JB_B29027_1,0,5384
04/19/2022 20:33,TASK,228944,E_FINDEDGEMV3,0,6736
04/19/2022 20:33,TASK,235680,E_MEASV2,0,5256
04/19/2022 20:34,TASK,240936,JB_B29027_1,0,5512
04/19/2022 20:34,TASK,246448,E_PLASMA_SET,0,5488
04/19/2022 20:34,TASK,251936,E_FINDEDGEMV3,0,7064
04/19/2022 20:34,TASK,259000,JB_B29027_1,0,7288
04/19/2022 20:34,TASK,266288,E_PLASMA_OFF,0,4576
04/19/2022 20:34,TASK,270864,JB_B29027_1,0,4616
04/19/2022 20:34,TASK,275480,E_HOLDERS,0,4512
04/19/2022 20:34,TASK,279992,E_BMMOVEV1,0,52016
04/19/2022 20:35,TASK,332008,E_CONVS,0,4720
04/19/2022 20:35,TASK,336728,E_BMGETPOS,0,4576
04/19/2022 20:35,TASK,341304,E_HOLDERS,0,4576
04/19/2022 20:35,TASK,345880,E_MEASMOVEBM,0,4536
04/19/2022 20:35,TASK,350416,JB_B29027_1,0,4472
04/19/2022 20:35,TASK,354888,E_LASERGETMEAS,0,5752
04/19/2022 20:36,TASK,360640,JB_B29027_1,0,4600
04/19/2022 20:36,TASK,365240,E_LASERGETMEAS,0,4624
04/19/2022 20:36,TASK,369864,JB_B29027_1,0,4976
04/19/2022 20:36,TASK,374840,E_LASERGETMEAS,0,6304
04/19/2022 20:36,TASK,381144,JB_B29027_1,0,4432
04/19/2022 20:36,TASK,385576,E_LASERGETMEAS,0,6272
04/19/2022 20:36,TASK,391848,JB_B29027_1,0,4568
04/19/2022 20:36,TASK,396416,E_LASERGETMEAS,0,4768
04/19/2022 20:36,TASK,401184,JB_B29027_1,0,5776
04/19/2022 20:36,TASK,406960,E_PLASMA_SET,0,4616
04/19/2022 20:36,TASK,411576,JB_B29027_1,0,8248
04/19/2022 20:37,TASK,419824,E_PLASMA_OFF,0,5048
04/19/2022 20:37,TASK,424872,JB_B29027_1,0,8176
04/19/2022 20:37,TASK,433048,E_PLASMA_OFF,0,4720
04/19/2022 20:37,TASK,437768,JB_B29027_1,0,13352
04/19/2022 20:37,TASK,451120,E_PLASMA_OFF,0,4560
04/19/2022 20:37,TASK,455680,JB_B29027_1,0,5264
04/19/2022 20:37,TASK,460944,E_FINDEDGEMV3,0,7120
04/19/2022 20:37,TASK,468064,JB_B29027_1,0,7272
04/19/2022 20:37,TASK,475336,E_PLASMA_OFF,0,4632
04/19/2022 20:38,TASK,479968,JB_B29027_1,0,5112
04/19/2022 20:38,TASK,485080,E_FINDEDGEMV3,0,6624
04/19/2022 20:38,TASK,491704,JB_B29027_1,0,7320
04/19/2022 20:38,TASK,499024,E_PLASMA_OFF,0,4816
04/19/2022 20:38,TASK,503840,E_HOLDERS,0,4840
04/19/2022 20:38,TASK,508680,E_ENDCYCLE,0,9056
04/19/2022 20:38,TASK,517736,E_CONVS,0,4408
04/19/2022 20:38,END,522144,RSR0003,,4424
04/19/2022 20:38,TASK,526568,RSR0003,0,0
04/19/2022 20:44,STARTED,0,RSR0003,,18640
04/19/2022 20:44,TASK,18640,E_BMLOAD,0,22024
04/19/2022 20:44,TASK,40664,E_CONVS,0,4568
04/19/2022 20:44,TASK,45232,E_BMLOAD,0,16648
04/19/2022 20:45,TASK,61880,E_CLAMP2_IN,0,4576
04/19/2022 20:45,TASK,66456,E_MOVE_MEAS_ZONE,0,26392
04/19/2022 20:45,TASK,92848,E_BMGETPOS,0,6552
04/19/2022 20:45,TASK,99400,E_ISRBTHOME,0,4800
04/19/2022 20:45,TASK,104200,E_BMMOVEV1,0,7744
04/19/2022 20:46,TASK,111944,E_CONVS,0,4848
04/19/2022 20:46,TASK,116792,E_BMGETPOS,0,4752
04/19/2022 20:46,TASK,121544,JB_B29029_1,0,4632
04/19/2022 20:46,TASK,126176,E_LASERGETMEAS,0,5704
04/19/2022 20:46,TASK,131880,JB_B29029_1,0,9360
04/19/2022 20:46,TASK,141240,E_LASERGETMEAS,0,4752
04/19/2022 20:46,TASK,145992,JB_B29029_1,0,4632
04/19/2022 20:46,TASK,150624,E_LASERGETMEAS,0,4688
04/19/2022 20:46,TASK,155312,JB_B29029_1,0,4704
04/19/2022 20:46,TASK,160016,E_LASERGETMEAS,0,5808
04/19/2022 20:46,TASK,165824,JB_B29029_1,0,4688
04/19/2022 20:47,TASK,170512,E_LASERGETMEAS,0,4888
04/19/2022 20:47,TASK,175400,JB_B29029_1,0,6704
04/19/2022 20:47,TASK,182104,E_PLASMA_OFF,0,4864
04/19/2022 20:47,TASK,186968,JB_B29029_1,0,8360
04/19/2022 20:47,TASK,195328,E_PLASMA_OFF,0,4760
04/19/2022 20:47,TASK,200088,JB_B29029_1,0,5632
04/19/2022 20:47,TASK,205720,E_PLASMA_ON,0,4880
04/19/2022 20:47,TASK,210600,JB_B29029_1,0,8144
04/19/2022 20:47,TASK,218744,E_PLASMA_OFF,0,4768
04/19/2022 20:47,TASK,223512,JB_B29029_1,0,5680
04/19/2022 20:48,TASK,229192,E_FINDEDGEMV3,0,6128
04/19/2022 20:48,TASK,235320,JB_B29029_1,0,7296
04/19/2022 20:48,TASK,242616,E_PLASMA_OFF,0,4856
04/19/2022 20:48,TASK,247472,E_MEASV2,0,5368
04/19/2022 20:48,TASK,252840,E_FINDEDGEV3,0,5648
04/19/2022 20:48,TASK,258488,E_FINDEDGEMV3,0,5296
04/19/2022 20:48,TASK,263784,JB_B29029_1,0,7600
04/19/2022 20:48,TASK,271384,E_ISRBTHOME,0,5096
04/19/2022 20:48,TASK,276480,E_BMMOVEV1,0,55320
04/19/2022 20:49,TASK,331800,E_CONVS,0,4952
04/19/2022 20:49,TASK,336752,E_BMGETPOS,0,4984
04/19/2022 20:49,TASK,341736,E_HOLDERS,0,5192
04/19/2022 20:50,TASK,346928,E_MEASMOVEBM,0,4960
04/19/2022 20:50,TASK,351888,JB_B29029_1,0,5104
04/19/2022 20:50,TASK,356992,E_LASERGETMEAS,0,5944
04/19/2022 20:50,TASK,362936,JB_B29029_1,0,9200
04/19/2022 20:50,TASK,372136,E_LASERGETMEAS,0,6176
04/19/2022 20:50,TASK,378312,JB_B29029_1,0,5056
04/19/2022 20:50,TASK,383368,E_LASERGETMEAS,0,5024
04/19/2022 20:50,TASK,388392,JB_B29029_1,0,5384
04/19/2022 20:50,TASK,393776,E_LASERGETMEAS,0,5128
04/19/2022 20:50,TASK,398904,JB_B29029_1,0,8288
04/19/2022 20:51,TASK,407192,E_PLASMA_SET,0,5248
04/19/2022 20:51,TASK,412440,JB_B29029_1,0,7616
04/19/2022 20:51,TASK,420056,E_PLASMA_OFF,0,5168
04/19/2022 20:51,TASK,425224,JB_B29029_1,0,8104
04/19/2022 20:51,TASK,433328,E_PLASMA_OFF,0,5136
04/19/2022 20:51,TASK,438464,JB_B29029_1,0,12064
04/19/2022 20:51,TASK,450528,E_PLASMA_OFF,0,5144
04/19/2022 20:51,TASK,455672,JB_B29029_1,0,5632
04/19/2022 20:51,TASK,461304,E_FINDEDGEMV3,0,6176
04/19/2022 20:51,TASK,467480,JB_B29029_1,0,7064
04/19/2022 20:52,TASK,474544,E_PLASMA_OFF,0,5128
04/19/2022 20:52,TASK,479672,E_LASERGETMEAS,0,7328
04/19/2022 20:52,TASK,487000,E_FINDEDGEV3,0,5592
04/19/2022 20:52,TASK,492592,JB_B29029_1,0,5008
04/19/2022 20:52,TASK,497600,E_PLASMA_OFF,0,5064
04/19/2022 20:52,TASK,502664,E_HOLDERS,0,5136
04/19/2022 20:52,TASK,507800,E_ENDCYCLE,0,8176
04/19/2022 20:52,TASK,515976,E_CONVS,0,5024
04/19/2022 20:52,TASK,521000,RSR0003,0,75280
04/19/2022 20:54,PAUSED,596280,RSR0003,,0
04/19/2022 21:00,STARTED,0,RSR0003,,19440
04/19/2022 21:00,TASK,19440,E_BMLOAD,0,21992
04/19/2022 21:01,TASK,41432,E_CONVS,0,5184
04/19/2022 21:01,TASK,46616,E_BMLOAD,0,15304
04/19/2022 21:01,TASK,61920,E_CLAMP2_IN,0,5048
04/19/2022 21:01,TASK,66968,E_MOVE_MEAS_ZONE,0,26120
04/19/2022 21:02,TASK,93088,E_BMGETPOS,0,6488
04/19/2022 21:02,TASK,99576,E_ISRBTHOME,0,5176
04/19/2022 21:02,TASK,104752,E_BMMOVEV1,0,6848
04/19/2022 21:02,TASK,111600,E_CONVS,0,5048
04/19/2022 21:02,TASK,116648,E_BMGETPOS,0,5096
04/19/2022 21:02,TASK,121744,JB_B29017_1,0,5040
04/19/2022 21:02,TASK,126784,E_LASERGETMEAS,0,5088
04/19/2022 21:02,TASK,131872,JB_B29017_1,0,9184
04/19/2022 21:02,TASK,141056,E_LASERGETMEAS,0,6760
04/19/2022 21:03,TASK,147816,JB_B29017_1,0,5104
04/19/2022 21:03,TASK,152920,E_LASERGETMEAS,0,5224
04/19/2022 21:03,TASK,158144,JB_B29017_1,0,5552
04/19/2022 21:03,TASK,163696,E_LASERGETMEAS,0,6512
04/19/2022 21:03,TASK,170208,JB_B29017_1,0,5824
04/19/2022 21:03,TASK,176032,E_PLASMA_SET,0,5184
04/19/2022 21:03,TASK,181216,JB_B29017_1,0,7648
04/19/2022 21:03,TASK,188864,E_PLASMA_OFF,0,5240
04/19/2022 21:03,TASK,194104,JB_B29017_1,0,7920
04/19/2022 21:03,TASK,202024,E_PLASMA_OFF,0,5848
04/19/2022 21:04,TASK,207872,JB_B29017_1,0,11552
04/19/2022 21:04,TASK,219424,E_PLASMA_OFF,0,5320
04/19/2022 21:04,TASK,224744,E_LASERGETMEAS,0,5752
04/19/2022 21:04,TASK,230496,JB_B29017_1,0,5944
04/19/2022 21:04,TASK,236440,E_PLASMA_ON,0,5336
04/19/2022 21:04,TASK,241776,JB_B29017_1,0,5176
04/19/2022 21:04,TASK,246952,E_PLASMA_SET,0,5696
04/19/2022 21:04,TASK,252648,E_FINDEDGEMV3,0,6736
04/19/2022 21:04,TASK,259384,JB_B29017_1,0,7288
04/19/2022 21:05,TASK,266672,E_PLASMA_OFF,0,5112
04/19/2022 21:05,TASK,271784,JB_B29017_1,0,5112
04/19/2022 21:05,TASK,276896,E_BMMOVEV1,0,55424
04/19/2022 21:06,TASK,332320,E_CONVS,0,5088
04/19/2022 21:06,TASK,337408,E_BMGETPOS,0,5296
04/19/2022 21:06,TASK,342704,E_HOLDERS,0,5192
04/19/2022 21:06,TASK,347896,E_MEASMOVEBM,0,5112
04/19/2022 21:06,TASK,353008,JB_B29017_1,0,5120
04/19/2022 21:06,TASK,358128,E_LASERGETMEAS,0,5624
04/19/2022 21:06,TASK,363752,JB_B29017_1,0,5096
04/19/2022 21:06,TASK,368848,E_LASERGETMEAS,0,6400
04/19/2022 21:06,TASK,375248,JB_B29017_1,0,5072
04/19/2022 21:06,TASK,380320,E_LASERGETMEAS,0,5848
04/19/2022 21:07,TASK,386168,JB_B29017_1,0,5224
04/19/2022 21:07,TASK,391392,E_LASERGETMEAS,0,5488
04/19/2022 21:07,TASK,396880,JB_B29017_1,0,5360
04/19/2022 21:07,TASK,402240,E_LASERGETMEAS,0,5336
04/19/2022 21:07,TASK,407576,E_PLASMA_SET,0,5184
04/19/2022 21:07,TASK,412760,JB_B29017_1,0,7512
04/19/2022 21:07,TASK,420272,E_PLASMA_OFF,0,5056
04/19/2022 21:07,TASK,425328,JB_B29017_1,0,8072
04/19/2022 21:07,TASK,433400,E_PLASMA_OFF,0,5312
04/19/2022 21:07,TASK,438712,JB_B29017_1,0,12680
04/19/2022 21:08,TASK,451392,E_PLASMA_OFF,0,5160
04/19/2022 21:08,TASK,456552,JB_B29017_1,0,6360
04/19/2022 21:08,TASK,462912,E_FINDEDGEV3,0,5952
04/19/2022 21:08,TASK,468864,JB_B29017_1,0,11864
04/19/2022 21:08,TASK,480728,E_PLASMA_OFF,0,5256
04/19/2022 21:08,TASK,485984,E_LASERGETMEAS,0,7240
04/19/2022 21:08,TASK,493224,E_FINDEDGEV3,0,5640
04/19/2022 21:08,TASK,498864,JB_B29017_1,0,5128
04/19/2022 21:08,TASK,503992,E_PLASMA_OFF,0,5088
04/19/2022 21:09,TASK,509080,E_HOLDERS,0,4936
04/19/2022 21:09,TASK,514016,E_ENDCYCLE,0,8288
04/19/2022 21:09,TASK,522304,E_CONVS,0,5176
04/19/2022 21:09,END,527480,RSR0003,,4704
04/19/2022 21:09,TASK,532184,RSR0003,0,0
04/19/2022 21:18,STARTED,0,RSR0003,,19288
04/19/2022 21:18,TASK,19288,E_BMLOAD,0,21824
04/19/2022 21:19,TASK,41112,E_CONVS,0,5264
04/19/2022 21:19,TASK,46376,E_BMLOAD,0,15328
04/19/2022 21:19,TASK,61704,E_CLAMP2_IN,0,5128
04/19/2022 21:19,TASK,66832,E_MOVE_MEAS_ZONE,0,26056
04/19/2022 21:20,TASK,92888,E_BMGETPOS,0,6264
04/19/2022 21:20,TASK,99152,E_ISRBTHOME,0,5232
04/19/2022 21:20,TASK,104384,E_BMMOVEV1,0,7224
04/19/2022 21:20,TASK,111608,E_CONVS,0,5320
04/19/2022 21:20,TASK,116928,E_BMGETPOS,0,5280
04/19/2022 21:20,TASK,122208,JB_B29028_1,0,5544
04/19/2022 21:20,TASK,127752,E_LASERGETMEAS,0,6264
04/19/2022 21:20,TASK,134016,JB_B29028_1,0,7024
04/19/2022 21:20,TASK,141040,E_LASERGETMEAS,0,6432
04/19/2022 21:20,TASK,147472,JB_B29028_1,0,5144
04/19/2022 21:21,TASK,152616,E_LASERGETMEAS,0,5544
04/19/2022 21:21,TASK,158160,JB_B29028_1,0,5152
04/19/2022 21:21,TASK,163312,E_LASERGETMEAS,0,6064
04/19/2022 21:21,TASK,169376,JB_B29028_1,0,6024
04/19/2022 21:21,TASK,175400,E_PLASMA_SET,0,5336
04/19/2022 21:21,TASK,180736,JB_B29028_1,0,7792
04/19/2022 21:21,TASK,188528,E_PLASMA_OFF,0,5304
04/19/2022 21:21,TASK,193832,JB_B29028_1,0,7824
04/19/2022 21:21,TASK,201656,E_PLASMA_OFF,0,5216
04/19/2022 21:21,TASK,206872,JB_B29028_1,0,8880
04/19/2022 21:22,TASK,215752,E_PLASMA_OFF,0,5528
04/19/2022 21:22,TASK,221280,E_LASERGETMEAS,0,5600
04/19/2022 21:22,TASK,226880,JB_B29028_1,0,6080
04/19/2022 21:22,TASK,232960,E_PLASMA_ON,0,5200
04/19/2022 21:22,TASK,238160,JB_B29028_1,0,6072
04/19/2022 21:22,TASK,244232,E_FINDEDGEV3,0,6248
04/19/2022 21:22,TASK,250480,E_LASERGETMEAS,0,5856
04/19/2022 21:22,TASK,256336,JB_B29028_1,0,6968
04/19/2022 21:22,TASK,263304,E_PLASMA_OFF,0,5304
04/19/2022 21:22,TASK,268608,JB_B29028_1,0,5224
04/19/2022 21:23,TASK,273832,E_BMMOVEV1,0,54448
